description,icon,temp,temp_min,temp_max,humidity,dt
"broken clouds",04d,9,9,10,66,"2021-03-22 14:32:26"
"broken clouds",04d,9,8,9,76,"2021-03-22 14:14:56"
"broken clouds",04d,9,8,9,76,"2021-03-22 14:00:25"
"broken clouds",04d,9,8,9,76,"2021-03-22 13:43:53"
"broken clouds",04d,9,8,9,76,"2021-03-22 13:27:37"
"broken clouds",04d,9,8,9,76,"2021-03-22 13:17:29"
"broken clouds",04d,9,8,9,76,"2021-03-22 13:00:02"
"broken clouds",04d,9,8,9,76,"2021-03-22 12:47:28"
"broken clouds",04d,9,8,9,76,"2021-03-22 12:30:49"
"broken clouds",04d,9,8,9,76,"2021-03-22 12:17:28"
"broken clouds",04d,9,8,9,81,"2021-03-22 12:02:17"
"broken clouds",04d,9,8,9,81,"2021-03-22 11:44:42"
"broken clouds",04d,9,8,9,81,"2021-03-22 11:27:59"
"broken clouds",04d,9,8,9,81,"2021-03-22 11:12:28"
"broken clouds",04d,9,8,9,81,"2021-03-22 11:00:04"
"broken clouds",04d,9,8,9,81,"2021-03-22 10:45:33"
"broken clouds",04d,9,8,9,81,"2021-03-22 10:29:34"
"broken clouds",04d,9,8,9,81,"2021-03-22 10:16:31"
"overcast clouds",04d,9,8,9,81,"2021-03-22 10:02:27"
"overcast clouds",04d,9,8,9,81,"2021-03-22 09:44:39"
"overcast clouds",04d,9,8,9,76,"2021-03-22 09:31:16"
"overcast clouds",04d,9,8,9,76,"2021-03-22 09:14:49"
"overcast clouds",04d,9,8,9,76,"2021-03-22 08:57:29"
"overcast clouds",04d,9,8,9,76,"2021-03-22 08:43:27"
"overcast clouds",04d,8,8,9,71,"2021-03-22 08:28:05"
"overcast clouds",04d,8,8,9,71,"2021-03-22 08:15:22"
"overcast clouds",04d,8,7,9,71,"2021-03-22 08:02:23"
"overcast clouds",04d,8,7,9,71,"2021-03-22 07:42:38"
"broken clouds",04d,8,7,8,71,"2021-03-22 07:30:02"
"broken clouds",04d,8,7,8,71,"2021-03-22 07:17:14"
"broken clouds",04d,8,7,8,71,"2021-03-22 07:02:02"
"broken clouds",04d,8,7,8,71,"2021-03-22 06:44:29"
"broken clouds",04d,8,7,8,71,"2021-03-22 06:32:25"
"broken clouds",04n,8,7,9,71,"2021-03-22 06:17:12"
"broken clouds",04n,8,7,8,81,"2021-03-22 06:02:24"
"broken clouds",04n,8,7,9,81,"2021-03-22 05:47:24"
"broken clouds",04n,8,7,9,76,"2021-03-22 05:30:03"
"broken clouds",04n,8,7,9,76,"2021-03-22 05:15:24"
"broken clouds",04n,8,8,9,76,"2021-03-22 05:01:31"
"broken clouds",04n,8,8,9,76,"2021-03-22 04:44:53"
"broken clouds",04n,8,8,8,76,"2021-03-22 04:31:36"
"broken clouds",04n,8,8,8,76,"2021-03-22 04:17:23"
"broken clouds",04n,8,8,9,76,"2021-03-22 04:01:52"
"broken clouds",04n,8,8,9,76,"2021-03-22 03:45:02"
"broken clouds",04n,8,8,9,76,"2021-03-22 03:27:38"
"broken clouds",04n,8,8,8,76,"2021-03-22 03:12:46"
"broken clouds",04n,8,8,9,76,"2021-03-22 02:57:57"
"broken clouds",04n,8,8,9,76,"2021-03-22 02:46:12"
"broken clouds",04n,8,8,9,76,"2021-03-22 02:32:22"
"broken clouds",04n,8,8,9,76,"2021-03-22 02:17:22"
"broken clouds",04n,8,8,8,76,"2021-03-22 02:02:21"
"broken clouds",04n,8,8,8,76,"2021-03-22 01:42:58"
"broken clouds",04n,8,8,8,76,"2021-03-22 01:29:32"
"broken clouds",04n,8,8,8,76,"2021-03-22 01:17:13"
"broken clouds",04n,8,8,9,76,"2021-03-22 01:00:28"
"broken clouds",04n,8,8,9,76,"2021-03-22 00:43:08"
"broken clouds",04n,8,8,9,81,"2021-03-22 00:31:21"
"broken clouds",04n,8,8,9,81,"2021-03-22 00:17:20"
"broken clouds",04n,8,8,8,81,"2021-03-21 23:59:22"
"broken clouds",04n,8,8,8,81,"2021-03-21 23:44:05"
"broken clouds",04n,8,8,8,81,"2021-03-21 23:22:23"
"broken clouds",04n,8,8,9,81,"2021-03-21 23:14:43"
"broken clouds",04n,8,8,9,81,"2021-03-21 23:00:04"
"broken clouds",04n,8,8,9,81,"2021-03-21 22:42:29"
"broken clouds",04n,8,8,9,81,"2021-03-21 22:32:19"
"broken clouds",04n,8,7,9,81,"2021-03-21 22:17:02"
"broken clouds",04n,8,8,9,81,"2021-03-21 21:58:29"
"broken clouds",04n,8,7,9,81,"2021-03-21 21:44:38"
"broken clouds",04n,8,7,9,81,"2021-03-21 21:32:19"
"broken clouds",04n,8,7,9,76,"2021-03-21 21:13:11"
"broken clouds",04n,8,7,9,76,"2021-03-21 20:59:23"
"broken clouds",04n,8,7,9,76,"2021-03-21 20:46:30"
"broken clouds",04n,8,7,9,76,"2021-03-21 20:28:50"
"broken clouds",04n,8,7,10,76,"2021-03-21 20:12:36"
"broken clouds",04n,8,7,10,76,"2021-03-21 19:59:53"
"broken clouds",04n,8,7,10,76,"2021-03-21 19:43:53"
"broken clouds",04n,8,7,10,71,"2021-03-21 19:29:52"
"broken clouds",04n,8,7,8,71,"2021-03-21 19:13:12"
"broken clouds",04n,8,7,8,71,"2021-03-21 18:57:49"
"broken clouds",04n,8,7,11,71,"2021-03-21 18:45:02"
"scattered clouds",03d,9,7,11,71,"2021-03-21 18:30:18"
"scattered clouds",03d,9,7,11,71,"2021-03-21 18:15:23"
"scattered clouds",03d,9,8,10,66,"2021-03-21 18:02:17"
"scattered clouds",03d,10,8,12,66,"2021-03-21 17:46:21"
"scattered clouds",03d,10,8,12,58,"2021-03-21 17:30:02"
"scattered clouds",03d,10,8,12,62,"2021-03-21 17:13:14"
"scattered clouds",03d,10,8,12,62,"2021-03-21 16:57:43"
"scattered clouds",03d,10,8,12,62,"2021-03-21 16:43:58"
"scattered clouds",03d,11,8,12,58,"2021-03-21 16:29:24"
"scattered clouds",03d,11,9,12,62,"2021-03-21 16:13:32"
"scattered clouds",03d,11,9,12,62,"2021-03-21 16:00:28"
"scattered clouds",03d,11,11,12,62,"2021-03-21 15:43:02"
"scattered clouds",03d,11,11,12,62,"2021-03-21 15:32:16"
"scattered clouds",03d,11,10,12,62,"2021-03-21 15:15:15"
"scattered clouds",03d,11,10,12,62,"2021-03-21 15:00:04"
"scattered clouds",03d,11,10,12,62,"2021-03-21 14:47:15"
"scattered clouds",03d,11,11,12,62,"2021-03-21 14:31:10"
"scattered clouds",03d,11,11,12,62,"2021-03-21 14:16:56"
"scattered clouds",03d,11,10,12,62,"2021-03-21 13:59:34"
"scattered clouds",03d,11,10,11,62,"2021-03-21 13:45:14"
"broken clouds",04d,11,10,12,66,"2021-03-21 13:31:01"
"broken clouds",04d,10,9,11,66,"2021-03-21 13:15:02"
"broken clouds",04d,10,9,11,66,"2021-03-21 13:02:14"
"broken clouds",04d,10,9,11,66,"2021-03-21 12:44:20"
"broken clouds",04d,10,9,11,66,"2021-03-21 12:32:14"
"broken clouds",04d,10,9,11,66,"2021-03-21 12:17:13"
"broken clouds",04d,9,8,10,71,"2021-03-21 11:58:17"
"broken clouds",04d,9,8,10,71,"2021-03-21 11:47:13"
"broken clouds",04d,9,8,10,76,"2021-03-21 11:32:13"
"broken clouds",04d,9,8,9,76,"2021-03-21 11:16:57"
"broken clouds",04d,9,8,9,71,"2021-03-21 10:57:14"
"broken clouds",04d,9,8,9,71,"2021-03-21 10:44:55"
"broken clouds",04d,9,8,9,71,"2021-03-21 10:30:02"
"broken clouds",04d,9,8,9,71,"2021-03-21 10:17:12"
"broken clouds",04d,8,8,9,76,"2021-03-21 10:02:00"
"broken clouds",04d,8,8,9,76,"2021-03-21 09:43:12"
"broken clouds",04d,8,8,9,81,"2021-03-21 09:27:28"
"broken clouds",04d,8,8,9,81,"2021-03-21 09:17:11"
"broken clouds",04d,8,7,9,81,"2021-03-21 09:00:32"
"broken clouds",04d,8,7,8,81,"2021-03-21 08:42:14"
"broken clouds",04d,7,7,8,87,"2021-03-21 08:27:51"
"broken clouds",04d,7,7,8,87,"2021-03-21 08:17:11"
"broken clouds",04d,7,6,8,93,"2021-03-21 07:59:28"
"broken clouds",04d,7,6,8,93,"2021-03-21 07:43:55"
"broken clouds",04d,7,6,8,100,"2021-03-21 07:28:40"
"broken clouds",04d,7,6,8,100,"2021-03-21 07:15:04"
"broken clouds",04d,7,6,8,100,"2021-03-21 06:58:07"
"broken clouds",04d,7,6,8,100,"2021-03-21 06:45:01"
"broken clouds",04d,7,6,8,100,"2021-03-21 06:27:38"
"broken clouds",04n,7,6,8,100,"2021-03-21 06:15:35"
"broken clouds",04n,7,6,8,100,"2021-03-21 06:01:14"
"broken clouds",04n,7,6,8,100,"2021-03-21 05:44:56"
"broken clouds",04n,7,7,8,93,"2021-03-21 05:32:09"
"light rain",10n,8,8,8,93,"2021-03-21 05:12:22"
"light rain",10n,8,8,8,93,"2021-03-21 05:02:09"
"light rain",10n,8,8,8,93,"2021-03-21 04:43:14"
"light rain",10n,8,8,8,93,"2021-03-21 04:31:02"
"light rain",10n,8,8,8,93,"2021-03-21 04:15:24"
"broken clouds",04n,8,7,8,87,"2021-03-21 03:59:24"
"broken clouds",04n,8,8,8,87,"2021-03-21 03:47:08"
"broken clouds",04n,8,7,9,87,"2021-03-21 03:30:02"
"broken clouds",04n,8,7,9,87,"2021-03-21 03:13:44"
"broken clouds",04n,8,7,9,87,"2021-03-21 03:02:07"
"broken clouds",04n,8,7,9,87,"2021-03-21 02:47:07"
"broken clouds",04n,8,7,9,87,"2021-03-21 02:29:23"
"broken clouds",04n,8,8,9,87,"2021-03-21 02:12:24"
"broken clouds",04n,8,8,9,87,"2021-03-21 01:59:22"
"broken clouds",04n,8,8,9,87,"2021-03-21 01:45:03"
"broken clouds",04n,8,8,9,87,"2021-03-21 01:31:55"
"broken clouds",04n,8,8,9,87,"2021-03-21 01:17:06"
"broken clouds",04n,8,8,9,87,"2021-03-21 01:00:02"
"broken clouds",04n,8,8,9,87,"2021-03-21 00:43:41"
"broken clouds",04n,8,8,9,87,"2021-03-21 00:32:06"
"broken clouds",04n,9,8,9,87,"2021-03-21 00:15:58"
"broken clouds",04n,9,8,9,87,"2021-03-21 00:02:05"
"broken clouds",04n,9,8,9,87,"2021-03-20 23:43:41"
"broken clouds",04n,8,8,9,87,"2021-03-20 23:30:02"
"broken clouds",04n,9,8,9,87,"2021-03-20 23:17:05"
"broken clouds",04n,9,8,9,81,"2021-03-20 22:58:50"
"broken clouds",04n,9,8,9,81,"2021-03-20 22:47:04"
"broken clouds",04n,9,8,9,81,"2021-03-20 22:27:55"
"broken clouds",04n,9,8,9,81,"2021-03-20 22:17:04"
"broken clouds",04n,9,8,10,81,"2021-03-20 22:02:03"
"broken clouds",04n,9,8,10,81,"2021-03-20 21:46:05"
"broken clouds",04n,9,8,10,81,"2021-03-20 21:32:03"
"broken clouds",04n,9,9,10,76,"2021-03-20 21:15:01"
"broken clouds",04n,9,9,10,76,"2021-03-20 20:57:28"
"broken clouds",04n,10,9,11,76,"2021-03-20 20:42:07"
"broken clouds",04n,10,9,11,76,"2021-03-20 20:31:51"
"broken clouds",04n,10,9,11,76,"2021-03-20 20:15:02"
"broken clouds",04n,10,9,11,76,"2021-03-20 20:00:09"
"broken clouds",04n,10,9,11,76,"2021-03-20 19:46:10"
"broken clouds",04n,10,9,11,76,"2021-03-20 19:32:02"
"scattered clouds",03n,10,8,11,81,"2021-03-20 19:12:38"
"scattered clouds",03n,10,8,11,81,"2021-03-20 18:57:51"
"scattered clouds",03n,10,8,11,81,"2021-03-20 18:46:11"
"scattered clouds",03d,11,9,12,81,"2021-03-20 18:30:02"
"scattered clouds",03d,11,9,12,81,"2021-03-20 18:13:36"
"broken clouds",04d,11,10,12,81,"2021-03-20 17:59:14"
"broken clouds",04d,11,10,12,81,"2021-03-20 17:45:47"
"broken clouds",04d,11,11,12,82,"2021-03-20 17:32:01"
"broken clouds",04d,12,12,12,76,"2021-03-20 17:15:02"
"broken clouds",04d,12,12,13,76,"2021-03-20 16:57:02"
"broken clouds",04d,12,12,13,76,"2021-03-20 16:43:58"
"broken clouds",04d,12,12,13,76,"2021-03-20 16:32:00"
"broken clouds",04d,12,12,12,76,"2021-03-20 16:13:34"
"broken clouds",04d,12,12,12,76,"2021-03-20 15:57:06"
"broken clouds",04d,12,12,12,76,"2021-03-20 15:46:56"
"broken clouds",04d,12,12,12,76,"2021-03-20 15:31:17"
"broken clouds",04d,12,12,13,76,"2021-03-20 15:13:14"
"broken clouds",04d,12,12,13,76,"2021-03-20 15:01:59"
"broken clouds",04d,12,12,12,76,"2021-03-20 14:45:02"
"broken clouds",04d,12,11,13,82,"2021-03-20 14:31:20"
"broken clouds",04d,12,11,13,82,"2021-03-20 14:16:59"
"broken clouds",04d,11,11,12,82,"2021-03-20 13:59:59"
"broken clouds",04d,11,11,11,82,"2021-03-20 13:44:24"
"broken clouds",04d,11,11,12,82,"2021-03-20 13:31:06"
"broken clouds",04d,12,11,12,82,"2021-03-20 13:14:21"
"broken clouds",04d,11,11,12,82,"2021-03-20 12:58:43"
"broken clouds",04d,11,11,12,82,"2021-03-20 12:43:21"
"broken clouds",04d,11,10,12,87,"2021-03-20 12:31:58"
"broken clouds",04d,11,10,12,87,"2021-03-20 12:16:57"
"broken clouds",04d,10,9,11,87,"2021-03-20 12:01:28"
"broken clouds",04d,10,10,11,87,"2021-03-20 11:43:10"
"broken clouds",04d,10,9,11,87,"2021-03-20 11:27:58"
"broken clouds",04d,10,9,11,87,"2021-03-20 11:15:03"
"broken clouds",04d,9,8,10,87,"2021-03-20 10:57:48"
"broken clouds",04d,9,8,10,87,"2021-03-20 10:42:47"
"broken clouds",04d,9,8,10,93,"2021-03-20 10:28:38"
"broken clouds",04d,9,8,9,93,"2021-03-20 10:13:48"
"broken clouds",04d,9,8,9,93,"2021-03-20 10:01:56"
"broken clouds",04d,9,8,9,93,"2021-03-20 09:45:03"
"broken clouds",04d,9,8,9,93,"2021-03-20 09:31:55"
"broken clouds",04d,9,8,9,93,"2021-03-20 09:15:04"
"broken clouds",04d,9,8,9,93,"2021-03-20 09:00:02"
"broken clouds",04d,9,8,9,93,"2021-03-20 08:42:48"
"broken clouds",04d,8,7,9,100,"2021-03-20 08:29:06"
"overcast clouds",04d,8,7,8,93,"2021-03-20 08:13:14"
"overcast clouds",04d,8,7,8,93,"2021-03-20 07:57:05"
"overcast clouds",04d,8,7,8,93,"2021-03-20 07:46:54"
"overcast clouds",04d,7,7,8,93,"2021-03-20 07:28:20"
"overcast clouds",04d,7,7,8,93,"2021-03-20 07:16:54"
"overcast clouds",04d,7,7,8,93,"2021-03-20 06:58:14"
"overcast clouds",04d,7,7,8,93,"2021-03-20 06:43:59"
"broken clouds",04d,7,6,8,100,"2021-03-20 06:31:53"
"broken clouds",04n,7,6,8,100,"2021-03-20 06:16:53"
"broken clouds",04n,7,6,8,93,"2021-03-20 05:59:04"
"broken clouds",04n,7,6,8,93,"2021-03-20 05:45:04"
"broken clouds",04n,7,6,8,93,"2021-03-20 05:26:57"
"broken clouds",04n,7,6,8,93,"2021-03-20 05:12:53"
"broken clouds",04n,7,6,8,93,"2021-03-20 04:59:03"
"broken clouds",04n,7,6,8,93,"2021-03-20 04:46:21"
"broken clouds",04n,7,6,8,93,"2021-03-20 04:27:18"
"broken clouds",04n,7,6,7,93,"2021-03-20 04:13:21"
"broken clouds",04n,7,6,8,93,"2021-03-20 03:58:14"
"broken clouds",04n,7,6,8,93,"2021-03-20 03:43:14"
"broken clouds",04n,7,6,8,93,"2021-03-20 03:31:51"
"broken clouds",04n,7,6,7,93,"2021-03-20 03:15:03"
"broken clouds",04n,7,6,7,93,"2021-03-20 02:59:22"
"broken clouds",04n,7,6,8,93,"2021-03-20 02:43:14"
"broken clouds",04n,7,6,8,93,"2021-03-20 02:31:01"
"broken clouds",04n,7,6,7,93,"2021-03-20 02:15:03"
"broken clouds",04n,7,6,8,93,"2021-03-20 02:01:50"
"broken clouds",04n,7,6,8,93,"2021-03-20 01:42:46"
"broken clouds",04n,6,6,7,100,"2021-03-20 01:30:03"
"broken clouds",04n,6,6,6,100,"2021-03-20 01:16:50"
"broken clouds",04n,6,5,6,100,"2021-03-20 01:01:49"
"broken clouds",04n,5,5,6,100,"2021-03-20 00:42:47"
"broken clouds",04n,5,5,6,100,"2021-03-20 00:30:07"
"scattered clouds",03n,5,3,8,100,"2021-03-20 00:12:58"
"scattered clouds",03n,5,3,8,100,"2021-03-19 23:57:40"
"scattered clouds",03n,5,3,8,100,"2021-03-19 23:46:20"
"clear sky",01n,5,3,7,93,"2021-03-19 23:27:29"
"clear sky",01n,5,3,7,93,"2021-03-19 23:15:01"
"clear sky",01n,5,1,7,100,"2021-03-19 23:01:48"
"few clouds",02n,5,2,7,100,"2021-03-19 22:42:07"
"few clouds",02n,5,2,7,100,"2021-03-19 22:28:56"
"few clouds",02n,5,2,7,100,"2021-03-19 22:15:02"
"few clouds",02n,5,3,7,100,"2021-03-19 21:58:27"
"few clouds",02n,5,3,7,100,"2021-03-19 21:46:47"
"few clouds",02n,5,4,7,93,"2021-03-19 21:29:21"
"few clouds",02n,5,4,7,93,"2021-03-19 21:15:37"
"few clouds",02n,6,4,8,87,"2021-03-19 20:57:24"
"few clouds",02n,6,4,8,87,"2021-03-19 20:45:02"
"few clouds",02n,6,6,8,87,"2021-03-19 20:28:54"
"few clouds",02n,7,6,8,87,"2021-03-19 20:14:14"
"few clouds",02n,7,6,8,87,"2021-03-19 20:00:05"
"few clouds",02n,7,6,8,87,"2021-03-19 19:43:08"
"few clouds",02n,7,6,8,81,"2021-03-19 19:31:47"
"few clouds",02n,8,7,11,81,"2021-03-19 19:12:32"
"few clouds",02n,8,7,11,81,"2021-03-19 19:01:46"
"few clouds",02n,9,7,11,76,"2021-03-19 18:41:56"
"few clouds",02d,9,8,11,76,"2021-03-19 18:27:29"
"few clouds",02d,10,9,12,76,"2021-03-19 18:11:52"
"few clouds",02d,10,9,12,76,"2021-03-19 18:01:45"
"few clouds",02d,10,9,12,76,"2021-03-19 17:43:03"
"few clouds",02d,10,9,12,76,"2021-03-19 17:31:45"
"few clouds",02d,11,10,12,71,"2021-03-19 17:11:46"
"few clouds",02d,11,10,12,71,"2021-03-19 17:01:43"
"few clouds",02d,11,10,12,71,"2021-03-19 16:42:30"
"few clouds",02d,11,10,11,76,"2021-03-19 16:31:44"
"few clouds",02d,11,11,12,76,"2021-03-19 16:16:44"
"few clouds",02d,11,10,12,76,"2021-03-19 16:01:44"
"few clouds",02d,11,11,12,76,"2021-03-19 15:46:43"
"scattered clouds",03d,12,10,12,76,"2021-03-19 15:30:10"
"scattered clouds",03d,12,11,13,71,"2021-03-19 15:15:03"
"scattered clouds",03d,12,10,13,71,"2021-03-19 14:58:53"
"scattered clouds",03d,12,11,13,71,"2021-03-19 14:43:30"
"scattered clouds",03d,11,11,12,76,"2021-03-19 14:27:50"
"scattered clouds",03d,11,10,12,76,"2021-03-19 14:16:43"
"broken clouds",04d,11,10,12,76,"2021-03-19 14:01:42"
"broken clouds",04d,11,10,12,76,"2021-03-19 13:43:14"
"broken clouds",04d,11,10,12,71,"2021-03-19 13:28:48"
"broken clouds",04d,11,10,11,76,"2021-03-19 13:12:35"
"broken clouds",04d,11,9,11,76,"2021-03-19 12:57:29"
"broken clouds",04d,11,9,12,76,"2021-03-19 12:46:41"
"broken clouds",04d,10,9,11,87,"2021-03-19 12:26:50"
"broken clouds",04d,10,9,11,87,"2021-03-19 12:13:47"
"broken clouds",04d,10,9,11,87,"2021-03-19 11:59:41"
"broken clouds",04d,10,9,11,87,"2021-03-19 11:44:30"
"broken clouds",04d,10,9,11,81,"2021-03-19 11:31:41"
"broken clouds",04d,9,8,11,87,"2021-03-19 11:15:04"
"broken clouds",04d,9,8,11,87,"2021-03-19 11:00:16"
"broken clouds",04d,9,8,11,87,"2021-03-19 10:46:00"
"broken clouds",04d,9,7,11,100,"2021-03-19 10:31:30"
"broken clouds",04d,9,7,11,93,"2021-03-19 10:11:49"
"broken clouds",04d,8,7,9,93,"2021-03-19 09:58:28"
"broken clouds",04d,8,7,10,93,"2021-03-19 09:46:40"
"broken clouds",04d,7,6,9,100,"2021-03-19 09:28:45"
"broken clouds",04d,7,6,8,100,"2021-03-19 09:13:44"
"broken clouds",04d,7,6,7,100,"2021-03-19 08:58:44"
"broken clouds",04d,7,6,7,100,"2021-03-19 08:45:58"
"broken clouds",04d,6,5,7,100,"2021-03-19 08:31:39"
"broken clouds",04d,6,5,7,100,"2021-03-19 08:13:43"
"broken clouds",04d,6,5,7,100,"2021-03-19 07:58:39"
"broken clouds",04d,6,5,7,100,"2021-03-19 07:45:48"
"scattered clouds",03d,6,5,7,100,"2021-03-19 07:31:11"
"scattered clouds",03d,6,5,7,100,"2021-03-19 07:16:38"
"few clouds",02d,6,3,7,100,"2021-03-19 07:00:48"
"few clouds",02d,6,3,7,100,"2021-03-19 06:44:26"
"few clouds",02n,6,4,7,93,"2021-03-19 06:27:48"
"few clouds",02n,6,4,7,93,"2021-03-19 06:14:18"
"few clouds",02n,6,4,7,93,"2021-03-19 05:58:16"
"few clouds",02n,6,4,7,93,"2021-03-19 05:46:37"
"few clouds",02n,6,4,8,93,"2021-03-19 05:29:06"
"few clouds",02n,6,4,8,93,"2021-03-19 05:16:36"
"few clouds",02n,7,5,8,93,"2021-03-19 05:01:36"
"few clouds",02n,7,5,8,93,"2021-03-19 04:43:51"
"few clouds",02n,6,5,8,93,"2021-03-19 04:27:27"
"few clouds",02n,7,5,8,93,"2021-03-19 04:16:36"
"few clouds",02n,7,5,9,93,"2021-03-19 04:01:35"
"few clouds",02n,7,5,9,93,"2021-03-19 03:43:39"
"few clouds",02n,8,6,9,93,"2021-03-19 03:27:51"
"few clouds",02n,8,6,9,93,"2021-03-19 03:16:35"
"few clouds",02n,8,7,9,87,"2021-03-19 02:58:38"
"few clouds",02n,8,7,9,87,"2021-03-19 02:42:57"
"scattered clouds",03n,8,7,9,93,"2021-03-19 02:31:34"
"scattered clouds",03n,9,7,9,93,"2021-03-19 02:16:34"
"broken clouds",04n,9,8,9,87,"2021-03-19 02:01:33"
"broken clouds",04n,9,8,9,87,"2021-03-19 01:42:45"
"scattered clouds",03n,9,8,9,93,"2021-03-19 01:30:31"
"scattered clouds",03n,9,8,9,93,"2021-03-19 01:13:07"
"scattered clouds",03n,9,8,9,93,"2021-03-19 01:00:04"
"scattered clouds",03n,9,8,9,93,"2021-03-19 00:46:32"
"broken clouds",04n,9,9,9,87,"2021-03-19 00:28:35"
"broken clouds",04n,9,9,9,87,"2021-03-19 00:16:32"
"scattered clouds",03n,9,9,9,87,"2021-03-19 00:01:31"
"scattered clouds",03n,9,9,10,87,"2021-03-18 23:43:35"
"scattered clouds",03n,9,8,10,93,"2021-03-18 23:30:03"
"scattered clouds",03n,9,8,10,93,"2021-03-18 23:12:03"
"scattered clouds",03n,9,8,10,93,"2021-03-18 23:01:31"
"scattered clouds",03n,9,8,10,93,"2021-03-18 22:43:56"
"scattered clouds",03n,9,9,10,87,"2021-03-18 22:28:33"
"scattered clouds",03n,10,9,11,87,"2021-03-18 22:13:33"
"scattered clouds",03n,10,9,11,87,"2021-03-18 22:01:30"
"scattered clouds",03n,10,9,11,87,"2021-03-18 21:42:14"
"scattered clouds",03n,10,10,11,82,"2021-03-18 21:28:32"
"broken clouds",04n,11,10,11,93,"2021-03-18 21:13:58"
"broken clouds",04n,11,10,11,93,"2021-03-18 20:56:49"
"broken clouds",04n,10,9,11,87,"2021-03-18 20:42:49"
"broken clouds",04n,11,10,12,87,"2021-03-18 20:30:01"
"broken clouds",04n,11,10,12,87,"2021-03-18 20:16:19"
"broken clouds",04n,11,9,12,87,"2021-03-18 20:00:06"
"broken clouds",04n,11,9,12,87,"2021-03-18 19:44:39"
"broken clouds",04n,11,11,12,82,"2021-03-18 19:31:27"
"broken clouds",04n,11,11,12,87,"2021-03-18 19:13:22"
"broken clouds",04n,12,11,12,87,"2021-03-18 18:58:30"
"few clouds",02n,12,12,12,82,"2021-03-18 18:42:51"
"broken clouds",04d,12,12,13,82,"2021-03-18 18:26:45"
"broken clouds",04d,13,12,13,82,"2021-03-18 18:15:22"
"broken clouds",04d,13,12,13,76,"2021-03-18 17:57:56"
"broken clouds",04d,13,12,13,76,"2021-03-18 17:43:45"
"broken clouds",04d,14,13,14,76,"2021-03-18 17:27:15"
"broken clouds",04d,14,13,14,82,"2021-03-18 17:14:06"
"broken clouds",04d,14,13,14,82,"2021-03-18 16:57:50"
"broken clouds",04d,14,13,14,82,"2021-03-18 16:46:26"
"broken clouds",04d,14,13,15,77,"2021-03-18 16:30:03"
